Year,RegionID,Zipcode,City,State,Metro,CountyName,ZRI,lat,lon
2011,96244,90810,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1763.0,33.819841,-118.222378
2011,96245,90813,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1549.5,33.782259,-118.196793
2011,96246,90814,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1967.5,33.771615999999995,-118.143627
2011,96247,90815,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2211.0,33.794348,-118.116391
2011,96265,91001,Altadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2325.0,34.194489000000004,-118.138263
2011,96267,91006,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2731.5,34.136258000000005,-118.02670400000001
2011,96268,91007,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2793.5,34.128284,-118.04773200000001
2011,96270,91010,Duarte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1838.5,34.141586,-117.957627
2011,96271,91011,La Canada Flintridge,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4431.5,34.222119,-118.20530600000001
2011,96273,91016,Monrovia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2068.5,34.1528,-118.000482
2011,96275,91020,La Crescenta-Montrose,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2199.5,34.211344,-118.230655
2011,96278,91024,Sierra Madre,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2504.5,34.168771,-118.05021599999999
2011,96280,91030,South Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2605.5,34.108957000000004,-118.15661499999999
2011,96282,91040,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2120.0,34.261962,-118.336078
2011,96284,91042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2068.0,34.322618,-118.23756999999999
2011,96289,91101,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1937.0,34.146628,-118.139476
2011,96291,91103,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2156.0,34.169538,-118.16494099999998
2011,96292,91104,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2239.0,34.165356,-118.123751
2011,96293,91105,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3251.5,34.13946,-118.16664899999999
2011,96294,91106,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2097.5,34.139402000000004,-118.128658
2011,96295,91107,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2400.5,34.155533,-118.086178
2011,96296,91108,San Marino,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6045.0,34.122671000000004,-118.11291100000001
2011,96320,91201,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2305.0,34.17051,-118.28946299999998
2011,96321,91202,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2359.0,34.168366,-118.267771
2011,96322,91203,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1976.5,34.153338,-118.262974
